url_path,h1_title,meta_title,meta_description,short_description,long_description,breadcrumb_label,parent_url,category_level,status,default_sort,faq_json,related_categories_json
/clothing/accessories/scarves,Scarf,Scarf | Premium Quality | The Equestrian,"Shop premium scarf including breeches, jodhpurs, riding tops and jackets. Free shipping Australia-wide. Expert advice available. Find the perfect gear for...","Browse our extensive range of scarf. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.","<h2>Premium Scarf</h2><p>Welcome to our specialized scarf collection. Whether you're a seasoned professional or just starting out, finding the right scarf makes all the difference. We've assembled an exceptional range that combines cutting-edge technology with time-tested designs.</p><h3>What Makes Great Scarf?</h3><ul><li><strong>Technical Fabrics:</strong> Advanced moisture-wicking and breathable materials that keep you comfortable in the saddle</li><li><strong>Perfect Fit:</strong> Designed specifically for riding with stretch panels and reinforced seams where you need them most</li><li><strong>Durability:</strong> Built to withstand daily wear, frequent washing, and the demands of equestrian life</li><li><strong>Style:</strong> Look professional in the arena and fashionable at the barn with timeless designs</li></ul>",,/clothing/accessories,3,published,best-selling,"[{""question"":""What size should I order?"",""answer"":""We recommend consulting our detailed size guide for each brand, as sizing can vary between manufacturers. Most riders find their regular size works well, but competition wear may run smaller. When in doubt, size up for comfort, especially for items you'll wear over base layers.""},{""question"":""How do I care for technical riding clothing?"",""answer"":""Wash in cold water on a gentle cycle and hang to dry to preserve technical fabrics. Avoid fabric softeners as they can reduce moisture-wicking properties. For competition wear, follow specific care instructions on the label. Proper care ensures your investment lasts for years.""}]",[]
/clothing/accessories/ties,tie,tie | Premium Quality | The Equestrian,"Shop premium tie including breeches, jodhpurs, riding tops and jackets. Free shipping Australia-wide. Expert advice available. Find the perfect gear for...","Browse our extensive range of tie. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.","<h2>Premium tie</h2><p>Welcome to our specialized tie collection. Whether you're a seasoned professional or just starting out, finding the right tie makes all the difference. We've assembled an exceptional range that combines cutting-edge technology with time-tested designs.</p><h3>What Makes Great tie?</h3><ul><li><strong>Technical Fabrics:</strong> Advanced moisture-wicking and breathable materials that keep you comfortable in the saddle</li><li><strong>Perfect Fit:</strong> Designed specifically for riding with stretch panels and reinforced seams where you need them most</li><li><strong>Durability:</strong> Built to withstand daily wear, frequent washing, and the demands of equestrian life</li><li><strong>Style:</strong> Look professional in the arena and fashionable at the barn with timeless designs</li></ul>",,/clothing/accessories,3,published,best-selling,"[{""question"":""What size should I order?"",""answer"":""We recommend consulting our detailed size guide for each brand, as sizing can vary between manufacturers. Most riders find their regular size works well, but competition wear may run smaller. When in doubt, size up for comfort, especially for items you'll wear over base layers.""},{""question"":""How do I care for technical riding clothing?"",""answer"":""Wash in cold water on a gentle cycle and hang to dry to preserve technical fabrics. Avoid fabric softeners as they can reduce moisture-wicking properties. For competition wear, follow specific care instructions on the label. Proper care ensures your investment lasts for years.""}]",[]
/clothing/footwear,Equestrian Footwear,FOOTWEAR: Equestrian Footwear | Buy Online | The Equestrian,"Shop premium equestrian footwear including riding boots, jodhpur boots, paddock boots and boot accessories. Free shipping Australia-wide. Expert advice...","Browse our extensive range of footwear: equestrian footwear. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.","<h2>Premium FOOTWEAR: Equestrian Footwear</h2><p>Discover our comprehensive collection of footwear: equestrian footwear, carefully curated to meet the demands of equestrians at every level. From competition-ready gear to everyday essentials, we stock only the finest brands known for quality, durability, and performance. Each product has been expertly selected by our team of experienced professionals who understand what truly matters.</p><h3>What Makes Great FOOTWEAR: Equestrian Footwear?</h3><ul><li><strong>Technical Fabrics:</strong> Advanced moisture-wicking and breathable materials that keep you comfortable in the saddle</li><li><strong>Perfect Fit:</strong> Designed specifically for riding with stretch panels and reinforced seams where you need them most</li><li><strong>Durability:</strong> Built to withstand daily wear, frequent washing, and the demands of equestrian life</li><li><strong>Style:</strong> Look professional in the arena and fashionable at the barn with timeless designs</li></ul><h3>Shop by Type</h3><p>Browse our specialized categories including <a href=""/clothing/footwear/boots"">boots</a>,<a href=""/clothing/footwear/western"">footwear: western & roper boots</a>, and <a href=""/clothing/footwear/riding-boots"">riding boots</a>. Each category features products from world-leading brands trusted by professional enthusiasts.</p>",,/clothing,2,published,best-selling,"[{""question"":""What size should I order?"",""answer"":""We recommend consulting our detailed size guide for each brand, as sizing can vary between manufacturers. Most riders find their regular size works well, but competition wear may run smaller. When in doubt, size up for comfort, especially for items you'll wear over base layers.""},{""question"":""How do I care for technical riding clothing?"",""answer"":""Wash in cold water on a gentle cycle and hang to dry to preserve technical fabrics. Avoid fabric softeners as they can reduce moisture-wicking properties. For competition wear, follow specific care instructions on the label. Proper care ensures your investment lasts for years.""}]","[{""url"":""/clothing/womens"",""title"":""Ladies' Riding Clothing"",""description"":""Complete your riding wardrobe""},{""url"":""/rider/accessories"",""title"":""Rider Accessories"",""description"":""Essential accessories for every rider""}]"
/clothing/footwear/boots,Boots,Boots | Premium Quality | The Equestrian,"Shop premium boots including riding boots, jodhpur boots, paddock boots and boot accessories. Free shipping Australia-wide. Expert advice available. Find...","Browse our extensive range of boots. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.","<h2>Premium Boots</h2><p>Welcome to our specialized boots collection. Whether you're a seasoned professional or just starting out, finding the right boots makes all the difference. We've assembled an exceptional range that combines cutting-edge technology with time-tested designs.</p><h3>What Makes Great Boots?</h3><ul><li><strong>Technical Fabrics:</strong> Advanced moisture-wicking and breathable materials that keep you comfortable in the saddle</li><li><strong>Perfect Fit:</strong> Designed specifically for riding with stretch panels and reinforced seams where you need them most</li><li><strong>Durability:</strong> Built to withstand daily wear, frequent washing, and the demands of equestrian life</li><li><strong>Style:</strong> Look professional in the arena and fashionable at the barn with timeless designs</li></ul>",,/clothing/footwear,3,published,best-selling,"[{""question"":""What size should I order?"",""answer"":""We recommend consulting our detailed size guide for each brand, as sizing can vary between manufacturers. Most riders find their regular size works well, but competition wear may run smaller. When in doubt, size up for comfort, especially for items you'll wear over base layers.""},{""question"":""How do I care for technical riding clothing?"",""answer"":""Wash in cold water on a gentle cycle and hang to dry to preserve technical fabrics. Avoid fabric softeners as they can reduce moisture-wicking properties. For competition wear, follow specific care instructions on the label. Proper care ensures your investment lasts for years.""}]","[{""url"":""/clothing/womens"",""title"":""Ladies' Riding Clothing"",""description"":""Complete your riding wardrobe""},{""url"":""/rider/accessories"",""title"":""Rider Accessories"",""description"":""Essential accessories for every rider""}]"
/clothing/footwear/western,Western & Roper Boots,FOOTWEAR: Western & Roper Boots | Premium Quality | The Equestrian,"Shop premium western & roper boots including riding boots, jodhpur boots, paddock boots and boot accessories. Free shipping Australia-wide. Expert advice...","Browse our extensive range of footwear: western & roper boots. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.","<h2>Premium FOOTWEAR: Western & Roper Boots</h2><p>Welcome to our specialized footwear: western & roper boots collection. Whether you're a seasoned professional or just starting out, finding the right footwear: western & roper boots makes all the difference. We've assembled an exceptional range that combines cutting-edge technology with time-tested designs.</p><h3>What Makes Great FOOTWEAR: Western & Roper Boots?</h3><ul><li><strong>Technical Fabrics:</strong> Advanced moisture-wicking and breathable materials that keep you comfortable in the saddle</li><li><strong>Perfect Fit:</strong> Designed specifically for riding with stretch panels and reinforced seams where you need them most</li><li><strong>Durability:</strong> Built to withstand daily wear, frequent washing, and the demands of equestrian life</li><li><strong>Style:</strong> Look professional in the arena and fashionable at the barn with timeless designs</li></ul>",,/clothing/footwear,3,published,best-selling,"[{""question"":""What size should I order?"",""answer"":""We recommend consulting our detailed size guide for each brand, as sizing can vary between manufacturers. Most riders find their regular size works well, but competition wear may run smaller. When in doubt, size up for comfort, especially for items you'll wear over base layers.""},{""question"":""How do I care for technical riding clothing?"",""answer"":""Wash in cold water on a gentle cycle and hang to dry to preserve technical fabrics. Avoid fabric softeners as they can reduce moisture-wicking properties. For competition wear, follow specific care instructions on the label. Proper care ensures your investment lasts for years.""}]","[{""url"":""/clothing/womens"",""title"":""Ladies' Riding Clothing"",""description"":""Complete your riding wardrobe""},{""url"":""/rider/accessories"",""title"":""Rider Accessories"",""description"":""Essential accessories for every rider""}]"
/clothing/footwear/riding-boots,Riding Boots,Riding Boots | Premium Quality | The Equestrian,"Shop premium riding boots including riding boots, jodhpur boots, paddock boots and boot accessories. Free shipping Australia-wide. Expert advice available.","Browse our extensive range of riding boots. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.","<h2>Premium Riding Boots</h2><p>Welcome to our specialized riding boots collection. Whether you're a seasoned professional or just starting out, finding the right riding boots makes all the difference. We've assembled an exceptional range that combines cutting-edge technology with time-tested designs.</p><h3>What Makes Great Riding Boots?</h3><ul><li><strong>Technical Fabrics:</strong> Advanced moisture-wicking and breathable materials that keep you comfortable in the saddle</li><li><strong>Perfect Fit:</strong> Designed specifically for riding with stretch panels and reinforced seams where you need them most</li><li><strong>Durability:</strong> Built to withstand daily wear, frequent washing, and the demands of equestrian life</li><li><strong>Style:</strong> Look professional in the arena and fashionable at the barn with timeless designs</li></ul>",,/clothing/footwear,3,published,best-selling,"[{""question"":""What size should I order?"",""answer"":""We recommend consulting our detailed size guide for each brand, as sizing can vary between manufacturers. Most riders find their regular size works well, but competition wear may run smaller. When in doubt, size up for comfort, especially for items you'll wear over base layers.""},{""question"":""How do I care for technical riding clothing?"",""answer"":""Wash in cold water on a gentle cycle and hang to dry to preserve technical fabrics. Avoid fabric softeners as they can reduce moisture-wicking properties. For competition wear, follow specific care instructions on the label. Proper care ensures your investment lasts for years.""}]","[{""url"":""/clothing/womens"",""title"":""Ladies' Riding Clothing"",""description"":""Complete your riding wardrobe""},{""url"":""/rider/accessories"",""title"":""Rider Accessories"",""description"":""Essential accessories for every rider""}]"
/clothing/footwear/casual,Casual Footwear,FOOTWEAR: Casual Footwear | Premium Quality | The Equestrian,"Shop premium casual footwear including riding boots, jodhpur boots, paddock boots and boot accessories. Free shipping Australia-wide. Expert advice available.","Browse our extensive range of footwear: casual footwear. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.","<h2>Premium FOOTWEAR: Casual Footwear</h2><p>Welcome to our specialized footwear: casual footwear collection. Whether you're a seasoned professional or just starting out, finding the right footwear: casual footwear makes all the difference. We've assembled an exceptional range that combines cutting-edge technology with time-tested designs.</p><h3>What Makes Great FOOTWEAR: Casual Footwear?</h3><ul><li><strong>Technical Fabrics:</strong> Advanced moisture-wicking and breathable materials that keep you comfortable in the saddle</li><li><strong>Perfect Fit:</strong> Designed specifically for riding with stretch panels and reinforced seams where you need them most</li><li><strong>Durability:</strong> Built to withstand daily wear, frequent washing, and the demands of equestrian life</li><li><strong>Style:</strong> Look professional in the arena and fashionable at the barn with timeless designs</li></ul>",,/clothing/footwear,3,published,best-selling,"[{""question"":""What size should I order?"",""answer"":""We recommend consulting our detailed size guide for each brand, as sizing can vary between manufacturers. Most riders find their regular size works well, but competition wear may run smaller. When in doubt, size up for comfort, especially for items you'll wear over base layers.""},{""question"":""How do I care for technical riding clothing?"",""answer"":""Wash in cold water on a gentle cycle and hang to dry to preserve technical fabrics. Avoid fabric softeners as they can reduce moisture-wicking properties. For competition wear, follow specific care instructions on the label. Proper care ensures your investment lasts for years.""}]","[{""url"":""/clothing/womens"",""title"":""Ladies' Riding Clothing"",""description"":""Complete your riding wardrobe""},{""url"":""/rider/accessories"",""title"":""Rider Accessories"",""description"":""Essential accessories for every rider""}]"
/clothing/footwear/mens,Mens Footwear,Mens Footwear | Premium Quality | The Equestrian,"Shop premium mens footwear including riding boots, jodhpur boots, paddock boots and boot accessories. Free shipping Australia-wide. Expert advice available.","Browse our extensive range of mens footwear. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.","<h2>Premium Mens Footwear</h2><p>Welcome to our specialized mens footwear collection. Whether you're a seasoned professional or just starting out, finding the right mens footwear makes all the difference. We've assembled an exceptional range that combines cutting-edge technology with time-tested designs.</p><h3>What Makes Great Mens Footwear?</h3><ul><li><strong>Technical Fabrics:</strong> Advanced moisture-wicking and breathable materials that keep you comfortable in the saddle</li><li><strong>Perfect Fit:</strong> Designed specifically for riding with stretch panels and reinforced seams where you need them most</li><li><strong>Durability:</strong> Built to withstand daily wear, frequent washing, and the demands of equestrian life</li><li><strong>Style:</strong> Look professional in the arena and fashionable at the barn with timeless designs</li></ul>",,/clothing/footwear,3,published,best-selling,"[{""question"":""What size should I order?"",""answer"":""We recommend consulting our detailed size guide for each brand, as sizing can vary between manufacturers. Most riders find their regular size works well, but competition wear may run smaller. When in doubt, size up for comfort, especially for items you'll wear over base layers.""},{""question"":""How do I care for technical riding clothing?"",""answer"":""Wash in cold water on a gentle cycle and hang to dry to preserve technical fabrics. Avoid fabric softeners as they can reduce moisture-wicking properties. For competition wear, follow specific care instructions on the label. Proper care ensures your investment lasts for years.""}]","[{""url"":""/clothing/womens"",""title"":""Ladies' Riding Clothing"",""description"":""Complete your riding wardrobe""},{""url"":""/rider/accessories"",""title"":""Rider Accessories"",""description"":""Essential accessories for every rider""}]"
/clothing/footwear/womens,Womens Footwear,Womens Footwear | Premium Quality | The Equestrian,"Shop premium womens footwear including riding boots, jodhpur boots, paddock boots and boot accessories. Free shipping Australia-wide. Expert advice available.","Browse our extensive range of womens footwear. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.","<h2>Premium Womens Footwear</h2><p>Welcome to our specialized womens footwear collection. Whether you're a seasoned professional or just starting out, finding the right womens footwear makes all the difference. We've assembled an exceptional range that combines cutting-edge technology with time-tested designs.</p><h3>What Makes Great Womens Footwear?</h3><ul><li><strong>Technical Fabrics:</strong> Advanced moisture-wicking and breathable materials that keep you comfortable in the saddle</li><li><strong>Perfect Fit:</strong> Designed specifically for riding with stretch panels and reinforced seams where you need them most</li><li><strong>Durability:</strong> Built to withstand daily wear, frequent washing, and the demands of equestrian life</li><li><strong>Style:</strong> Look professional in the arena and fashionable at the barn with timeless designs</li></ul>",,/clothing/footwear,3,published,best-selling,"[{""question"":""What size should I order?"",""answer"":""We recommend consulting our detailed size guide for each brand, as sizing can vary between manufacturers. Most riders find their regular size works well, but competition wear may run smaller. When in doubt, size up for comfort, especially for items you'll wear over base layers.""},{""question"":""How do I care for technical riding clothing?"",""answer"":""Wash in cold water on a gentle cycle and hang to dry to preserve technical fabrics. Avoid fabric softeners as they can reduce moisture-wicking properties. For competition wear, follow specific care instructions on the label. Proper care ensures your investment lasts for years.""}]","[{""url"":""/clothing/womens"",""title"":""Ladies' Riding Clothing"",""description"":""Complete your riding wardrobe""},{""url"":""/rider/accessories"",""title"":""Rider Accessories"",""description"":""Essential accessories for every rider""}]"
/clothing/footwear/tall-boots,Tall Boots,Tall Boots | Premium Quality | The Equestrian,"Shop premium tall boots including riding boots, jodhpur boots, paddock boots and boot accessories. Free shipping Australia-wide. Expert advice available.","Browse our extensive range of tall boots. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.","<h2>Premium Tall Boots</h2><p>Welcome to our specialized tall boots collection. Whether you're a seasoned professional or just starting out, finding the right tall boots makes all the difference. We've assembled an exceptional range that combines cutting-edge technology with time-tested designs.</p><h3>What Makes Great Tall Boots?</h3><ul><li><strong>Technical Fabrics:</strong> Advanced moisture-wicking and breathable materials that keep you comfortable in the saddle</li><li><strong>Perfect Fit:</strong> Designed specifically for riding with stretch panels and reinforced seams where you need them most</li><li><strong>Durability:</strong> Built to withstand daily wear, frequent washing, and the demands of equestrian life</li><li><strong>Style:</strong> Look professional in the arena and fashionable at the barn with timeless designs</li></ul>",,/clothing/footwear,3,published,best-selling,"[{""question"":""What size should I order?"",""answer"":""We recommend consulting our detailed size guide for each brand, as sizing can vary between manufacturers. Most riders find their regular size works well, but competition wear may run smaller. When in doubt, size up for comfort, especially for items you'll wear over base layers.""},{""question"":""How do I care for technical riding clothing?"",""answer"":""Wash in cold water on a gentle cycle and hang to dry to preserve technical fabrics. Avoid fabric softeners as they can reduce moisture-wicking properties. For competition wear, follow specific care instructions on the label. Proper care ensures your investment lasts for years.""}]","[{""url"":""/clothing/womens"",""title"":""Ladies' Riding Clothing"",""description"":""Complete your riding wardrobe""},{""url"":""/rider/accessories"",""title"":""Rider Accessories"",""description"":""Essential accessories for every rider""}]"
/clothing/footwear/ankle-boots,Ankle Boots,Ankle Boots | Premium Quality | The Equestrian,"Shop premium ankle boots including riding boots, jodhpur boots, paddock boots and boot accessories. Free shipping Australia-wide. Expert advice available.","Browse our extensive range of ankle boots. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.","<h2>Premium Ankle Boots</h2><p>Welcome to our specialized ankle boots collection. Whether you're a seasoned professional or just starting out, finding the right ankle boots makes all the difference. We've assembled an exceptional range that combines cutting-edge technology with time-tested designs.</p><h3>What Makes Great Ankle Boots?</h3><ul><li><strong>Technical Fabrics:</strong> Advanced moisture-wicking and breathable materials that keep you comfortable in the saddle</li><li><strong>Perfect Fit:</strong> Designed specifically for riding with stretch panels and reinforced seams where you need them most</li><li><strong>Durability:</strong> Built to withstand daily wear, frequent washing, and the demands of equestrian life</li><li><strong>Style:</strong> Look professional in the arena and fashionable at the barn with timeless designs</li></ul>",,/clothing/footwear,3,published,best-selling,"[{""question"":""What size should I order?"",""answer"":""We recommend consulting our detailed size guide for each brand, as sizing can vary between manufacturers. Most riders find their regular size works well, but competition wear may run smaller. When in doubt, size up for comfort, especially for items you'll wear over base layers.""},{""question"":""How do I care for technical riding clothing?"",""answer"":""Wash in cold water on a gentle cycle and hang to dry to preserve technical fabrics. Avoid fabric softeners as they can reduce moisture-wicking properties. For competition wear, follow specific care instructions on the label. Proper care ensures your investment lasts for years.""}]","[{""url"":""/clothing/womens"",""title"":""Ladies' Riding Clothing"",""description"":""Complete your riding wardrobe""},{""url"":""/rider/accessories"",""title"":""Rider Accessories"",""description"":""Essential accessories for every rider""}]"
/clothing/footwear/accessories,Footwear Accessories,Footwear Accessories | Premium Quality | The Equestrian,"Shop premium footwear accessories including riding boots, jodhpur boots, paddock boots and boot accessories. Free shipping Australia-wide. Expert advice...","Browse our extensive range of footwear accessories. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.","<h2>Premium Footwear Accessories</h2><p>Welcome to our specialized footwear accessories collection. Whether you're a seasoned professional or just starting out, finding the right footwear accessories makes all the difference. We've assembled an exceptional range that combines cutting-edge technology with time-tested designs.</p><h3>What Makes Great Footwear Accessories?</h3><ul><li><strong>Technical Fabrics:</strong> Advanced moisture-wicking and breathable materials that keep you comfortable in the saddle</li><li><strong>Perfect Fit:</strong> Designed specifically for riding with stretch panels and reinforced seams where you need them most</li><li><strong>Durability:</strong> Built to withstand daily wear, frequent washing, and the demands of equestrian life</li><li><strong>Style:</strong> Look professional in the arena and fashionable at the barn with timeless designs</li></ul>",,/clothing/footwear,3,published,best-selling,"[{""question"":""What size should I order?"",""answer"":""We recommend consulting our detailed size guide for each brand, as sizing can vary between manufacturers. Most riders find their regular size works well, but competition wear may run smaller. When in doubt, size up for comfort, especially for items you'll wear over base layers.""},{""question"":""How do I care for technical riding clothing?"",""answer"":""Wash in cold water on a gentle cycle and hang to dry to preserve technical fabrics. Avoid fabric softeners as they can reduce moisture-wicking properties. For competition wear, follow specific care instructions on the label. Proper care ensures your investment lasts for years.""}]","[{""url"":""/clothing/womens"",""title"":""Ladies' Riding Clothing"",""description"":""Complete your riding wardrobe""},{""url"":""/rider/accessories"",""title"":""Rider Accessories"",""description"":""Essential accessories for every rider""}]"
/clothing/footwear/ugg-boots,UGG Boots,UGG Boots | Premium Quality | The Equestrian,"Shop premium ugg boots including riding boots, jodhpur boots, paddock boots and boot accessories. Free shipping Australia-wide. Expert advice available.","Browse our extensive range of ugg boots. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.","<h2>Premium UGG Boots</h2><p>Welcome to our specialized ugg boots collection. Whether you're a seasoned professional or just starting out, finding the right ugg boots makes all the difference. We've assembled an exceptional range that combines cutting-edge technology with time-tested designs.</p><h3>What Makes Great UGG Boots?</h3><ul><li><strong>Technical Fabrics:</strong> Advanced moisture-wicking and breathable materials that keep you comfortable in the saddle</li><li><strong>Perfect Fit:</strong> Designed specifically for riding with stretch panels and reinforced seams where you need them most</li><li><strong>Durability:</strong> Built to withstand daily wear, frequent washing, and the demands of equestrian life</li><li><strong>Style:</strong> Look professional in the arena and fashionable at the barn with timeless designs</li></ul>",,/clothing/footwear,3,published,best-selling,"[{""question"":""What size should I order?"",""answer"":""We recommend consulting our detailed size guide for each brand, as sizing can vary between manufacturers. Most riders find their regular size works well, but competition wear may run smaller. When in doubt, size up for comfort, especially for items you'll wear over base layers.""},{""question"":""How do I care for technical riding clothing?"",""answer"":""Wash in cold water on a gentle cycle and hang to dry to preserve technical fabrics. Avoid fabric softeners as they can reduce moisture-wicking properties. For competition wear, follow specific care instructions on the label. Proper care ensures your investment lasts for years.""}]","[{""url"":""/clothing/womens"",""title"":""Ladies' Riding Clothing"",""description"":""Complete your riding wardrobe""},{""url"":""/rider/accessories"",""title"":""Rider Accessories"",""description"":""Essential accessories for every rider""}]"
/clothing/tops,Tops,Tops | Buy Online | The Equestrian,"Shop premium tops including breeches, jodhpurs, riding tops and jackets. Free shipping Australia-wide. Expert advice available. Find the perfect gear for...","Browse our extensive range of tops. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.","<h2>Premium Tops</h2><p>Discover our comprehensive collection of tops, carefully curated to meet the demands of equestrians at every level. From competition-ready gear to everyday essentials, we stock only the finest brands known for quality, durability, and performance. Each product has been expertly selected by our team of experienced professionals who understand what truly matters.</p><h3>What Makes Great Tops?</h3><ul><li><strong>Technical Fabrics:</strong> Advanced moisture-wicking and breathable materials that keep you comfortable in the saddle</li><li><strong>Perfect Fit:</strong> Designed specifically for riding with stretch panels and reinforced seams where you need them most</li><li><strong>Durability:</strong> Built to withstand daily wear, frequent washing, and the demands of equestrian life</li><li><strong>Style:</strong> Look professional in the arena and fashionable at the barn with timeless designs</li></ul><h3>Shop by Type</h3><p>Browse our specialized categories including <a href=""/clothing/tops/shirts"">shirts</a>,<a href=""/clothing/tops/show-shirts"">show shirt</a>, and <a href=""/clothing/tops/tshirts"">t-shirt</a>. Each category features products from world-leading brands trusted by professional enthusiasts.</p>",,/clothing,2,published,best-selling,"[{""question"":""What size should I order?"",""answer"":""We recommend consulting our detailed size guide for each brand, as sizing can vary between manufacturers. Most riders find their regular size works well, but competition wear may run smaller. When in doubt, size up for comfort, especially for items you'll wear over base layers.""},{""question"":""How do I care for technical riding clothing?"",""answer"":""Wash in cold water on a gentle cycle and hang to dry to preserve technical fabrics. Avoid fabric softeners as they can reduce moisture-wicking properties. For competition wear, follow specific care instructions on the label. Proper care ensures your investment lasts for years.""}]",[]
/clothing/tops/shirts,Shirts,Shirts | Premium Quality | The Equestrian,"Shop premium shirts including breeches, jodhpurs, riding tops and jackets. Free shipping Australia-wide. Expert advice available. Find the perfect gear for...","Browse our extensive range of shirts. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.","<h2>Premium Shirts</h2><p>Welcome to our specialized shirts collection. Whether you're a seasoned professional or just starting out, finding the right shirts makes all the difference. We've assembled an exceptional range that combines cutting-edge technology with time-tested designs.</p><h3>What Makes Great Shirts?</h3><ul><li><strong>Technical Fabrics:</strong> Advanced moisture-wicking and breathable materials that keep you comfortable in the saddle</li><li><strong>Perfect Fit:</strong> Designed specifically for riding with stretch panels and reinforced seams where you need them most</li><li><strong>Durability:</strong> Built to withstand daily wear, frequent washing, and the demands of equestrian life</li><li><strong>Style:</strong> Look professional in the arena and fashionable at the barn with timeless designs</li></ul>",,/clothing/tops,3,published,best-selling,"[{""question"":""What size should I order?"",""answer"":""We recommend consulting our detailed size guide for each brand, as sizing can vary between manufacturers. Most riders find their regular size works well, but competition wear may run smaller. When in doubt, size up for comfort, especially for items you'll wear over base layers.""},{""question"":""How do I care for technical riding clothing?"",""answer"":""Wash in cold water on a gentle cycle and hang to dry to preserve technical fabrics. Avoid fabric softeners as they can reduce moisture-wicking properties. For competition wear, follow specific care instructions on the label. Proper care ensures your investment lasts for years.""}]",[]
/clothing/tops/show-shirts,Show Shirt,Show Shirt | Premium Quality | The Equestrian,"Shop premium show shirt including breeches, jodhpurs, riding tops and jackets. Free shipping Australia-wide. Expert advice available. Find the perfect gear...","Browse our extensive range of show shirt. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.","<h2>Premium Show Shirt</h2><p>Welcome to our specialized show shirt collection. Whether you're a seasoned professional or just starting out, finding the right show shirt makes all the difference. We've assembled an exceptional range that combines cutting-edge technology with time-tested designs.</p><h3>What Makes Great Show Shirt?</h3><ul><li><strong>Technical Fabrics:</strong> Advanced moisture-wicking and breathable materials that keep you comfortable in the saddle</li><li><strong>Perfect Fit:</strong> Designed specifically for riding with stretch panels and reinforced seams where you need them most</li><li><strong>Durability:</strong> Built to withstand daily wear, frequent washing, and the demands of equestrian life</li><li><strong>Style:</strong> Look professional in the arena and fashionable at the barn with timeless designs</li></ul>",,/clothing/tops,3,published,best-selling,"[{""question"":""What size should I order?"",""answer"":""We recommend consulting our detailed size guide for each brand, as sizing can vary between manufacturers. Most riders find their regular size works well, but competition wear may run smaller. When in doubt, size up for comfort, especially for items you'll wear over base layers.""},{""question"":""How do I care for technical riding clothing?"",""answer"":""Wash in cold water on a gentle cycle and hang to dry to preserve technical fabrics. Avoid fabric softeners as they can reduce moisture-wicking properties. For competition wear, follow specific care instructions on the label. Proper care ensures your investment lasts for years.""}]",[]
/clothing/tops/tshirts,t-shirt,t-shirt | Premium Quality | The Equestrian,"Shop premium t-shirt including breeches, jodhpurs, riding tops and jackets. Free shipping Australia-wide. Expert advice available. Find the perfect gear...","Browse our extensive range of t-shirt. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.","<h2>Premium t-shirt</h2><p>Welcome to our specialized t-shirt collection. Whether you're a seasoned professional or just starting out, finding the right t-shirt makes all the difference. We've assembled an exceptional range that combines cutting-edge technology with time-tested designs.</p><h3>What Makes Great t-shirt?</h3><ul><li><strong>Technical Fabrics:</strong> Advanced moisture-wicking and breathable materials that keep you comfortable in the saddle</li><li><strong>Perfect Fit:</strong> Designed specifically for riding with stretch panels and reinforced seams where you need them most</li><li><strong>Durability:</strong> Built to withstand daily wear, frequent washing, and the demands of equestrian life</li><li><strong>Style:</strong> Look professional in the arena and fashionable at the barn with timeless designs</li></ul>",,/clothing/tops,3,published,best-selling,"[{""question"":""What size should I order?"",""answer"":""We recommend consulting our detailed size guide for each brand, as sizing can vary between manufacturers. Most riders find their regular size works well, but competition wear may run smaller. When in doubt, size up for comfort, especially for items you'll wear over base layers.""},{""question"":""How do I care for technical riding clothing?"",""answer"":""Wash in cold water on a gentle cycle and hang to dry to preserve technical fabrics. Avoid fabric softeners as they can reduce moisture-wicking properties. For competition wear, follow specific care instructions on the label. Proper care ensures your investment lasts for years.""}]",[]
